state,sale_start,sale_end,sale_key,revenue
Georgia,2014-07-05,2014-07-07,7639,1069.0
Delaware,2014-10-29,2014-10-31,7640,950.0
Delaware,2014-12-12,2014-12-12,7641,817.0
Indiana,2014-07-22,2014-07-25,7642,563.0
Maine,2014-05-27,2014-05-27,7643,392.0
California,2014-11-13,2014-11-16,7644,637.0
Ohio,2014-04-22,2014-04-22,7645,682.0
California,2014-02-20,2014-02-22,7646,636.0
California,2014-01-19,2014-01-20,7647,642.0
Alaska,2014-07-15,2014-07-16,7648,558.0
Nevada,2014-05-06,2014-05-09,7649,679.0
Iowa,2014-10-05,2014-10-08,7650,976.0
Oregon,2014-02-20,2014-02-21,7651,924.0
Mississippi,2014-04-23,2014-04-23,7652,820.0
Texas,2014-12-08,2014-12-11,7653,1146.0
Illinois,2014-08-09,2014-08-10,7654,1389.0
California,2014-09-03,2014-09-04,7655,695.0
Florida,2014-02-24,2014-02-24,7656,1110.0
Maine,2014-04-22,2014-04-23,7657,168.0
Washington,2014-10-23,2014-10-25,7658,925.0
Louisiana,2014-04-24,2014-04-27,7659,1512.0
Montana,2014-10-15,2014-10-18,7660,799.0
Delaware,2014-11-19,2014-11-19,7661,970.0
Alaska,2014-03-12,2014-03-12,7662,721.0
New York,2014-06-17,2014-06-19,7663,736.0
Nevada,2014-02-25,2014-02-28,7664,359.0
Mississippi,2014-10-10,2014-10-10,7665,668.0
Oregon,2014-09-22,2014-09-25,7666,762.0
Louisiana,2014-05-11,2014-05-12,7667,1615.0
Alaska,2014-06-17,2014-06-19,7668,716.0
Texas,2014-11-24,2014-11-26,7669,1284.0
Georgia,2014-05-22,2014-05-22,7670,1221.0
Louisiana,2014-11-07,2014-11-08,7671,1379.0
Idaho,2014-12-08,2014-12-09,7672,1056.0
Iowa,2014-11-05,2014-11-05,7673,1100.0
Kansas,2014-07-25,2014-07-26,7674,1111.0
Maine,2014-01-24,2014-01-25,7675,305.0
Georgia,2014-10-20,2014-10-23,7676,1089.0
Nebraska,2014-01-27,2014-01-28,7677,834.0
Oregon,2014-03-01,2014-03-04,7678,815.0
Delaware,2014-11-09,2014-11-09,7679,840.0
Alaska,2014-03-13,2014-03-13,7680,784.0
Nevada,2014-04-13,2014-04-15,7681,518.0
Delaware,2014-12-23,2014-12-25,7682,659.0
Georgia,2014-11-18,2014-11-21,7683,1175.0
Montana,2014-11-18,2014-11-21,7684,818.0
Georgia,2014-10-03,2014-10-03,7685,1245.0
Florida,2014-03-08,2014-03-09,7686,861.0
Nevada,2014-02-09,2014-02-12,7687,573.0
Indiana,2014-08-13,2014-08-15,7688,700.0
Nevada,2014-06-12,2014-06-15,7689,301.0
Maine,2014-07-20,2014-07-21,7690,331.0
Maine,2014-12-19,2014-12-21,7691,385.0
Washington,2014-08-08,2014-08-10,7692,1036.0
Oregon,2014-02-16,2014-02-18,7693,750.0
Mississippi,2014-06-17,2014-06-17,7694,669.0
Oklahoma,2014-10-19,2014-10-21,7695,490.0
Oregon,2014-09-23,2014-09-25,7696,624.0
Alaska,2014-07-09,2014-07-12,7697,673.0
Florida,2014-11-23,2014-11-26,7698,759.0
Missouri,2014-03-14,2014-03-16,7699,1373.0
Texas,2014-09-17,2014-09-20,7700,1197.0
Illinois,2014-07-30,2014-08-02,7701,1517.0
New York,2014-01-03,2014-01-04,7702,797.0
Montana,2014-11-26,2014-11-27,7703,853.0
Texas,2014-11-26,2014-11-28,7704,1081.0
Oregon,2014-03-13,2014-03-16,7705,837.0
Alaska,2014-10-22,2014-10-23,7706,501.0
Illinois,2014-09-10,2014-09-13,7707,1283.0
Mississippi,2014-03-01,2014-03-02,7708,697.0
New Mexico,2014-10-24,2014-10-26,7709,1224.0
Indiana,2014-03-19,2014-03-20,7710,532.0
Iowa,2014-11-23,2014-11-26,7711,1106.0
Illinois,2014-11-07,2014-11-07,7712,1325.0
Idaho,2014-11-07,2014-11-07,7713,1390.0
New York,2014-07-20,2014-07-20,7714,857.0
Louisiana,2014-10-15,2014-10-17,7715,1425.0
Illinois,2014-03-30,2014-03-31,7716,1487.0
Delaware,2014-12-02,2014-12-05,7717,810.0
Georgia,2014-12-20,2014-12-21,7718,1137.0
Oregon,2014-09-08,2014-09-08,7719,741.0
New Mexico,2014-12-15,2014-12-18,7720,934.0
Illinois,2014-12-14,2014-12-14,7721,1296.0
New Mexico,2014-10-21,2014-10-23,7722,1097.0
Oregon,2014-01-08,2014-01-10,7723,703.0
Montana,2014-07-13,2014-07-13,7724,1068.0
Alaska,2014-12-06,2014-12-06,7725,600.0
Washington,2014-12-20,2014-12-23,7726,882.0
Indiana,2014-01-27,2014-01-27,7727,626.0
Idaho,2014-08-27,2014-08-30,7728,1415.0
Ohio,2014-06-16,2014-06-16,7729,634.0
Louisiana,2014-09-18,2014-09-18,7730,1379.0
Iowa,2014-09-26,2014-09-29,7731,1068.0
Ohio,2014-02-17,2014-02-17,7732,746.0
Oregon,2014-01-14,2014-01-17,7733,719.0
Maine,2014-01-02,2014-01-03,7734,222.0
New Mexico,2014-08-16,2014-08-16,7735,1227.0
Kansas,2014-10-14,2014-10-14,7736,1105.0
Oregon,2014-09-21,2014-09-24,7737,710.0
Alaska,2014-02-17,2014-02-20,7738,723.0
Florida,2014-12-03,2014-12-06,7739,775.0
Missouri,2014-10-30,2014-11-01,7740,1165.0
Florida,2014-01-08,2014-01-10,7741,980.0
Georgia,2014-09-26,2014-09-26,7742,1241.0
Mississippi,2014-04-29,2014-04-30,7743,622.0
Nebraska,2014-05-19,2014-05-21,7744,743.0
Kansas,2014-11-19,2014-11-19,7745,997.0
Georgia,2014-03-18,2014-03-19,7746,1149.0
Missouri,2014-12-22,2014-12-22,7747,1254.0
Georgia,2014-11-13,2014-11-16,7748,1164.0
Oregon,2014-04-16,2014-04-18,7749,781.0
Georgia,2014-10-01,2014-10-01,7750,1161.0
Nevada,2014-01-27,2014-01-29,7751,641.0
Delaware,2014-10-20,2014-10-23,7752,783.0
Delaware,2014-10-20,2014-10-22,7753,834.0
Montana,2014-03-13,2014-03-14,7754,1012.0
Indiana,2014-02-10,2014-02-10,7755,649.0
Ohio,2014-03-15,2014-03-15,7756,776.0
Alaska,2014-07-10,2014-07-11,7757,569.0
Iowa,2014-11-11,2014-11-14,7758,1021.0
Georgia,2014-12-12,2014-12-12,7759,1116.0
Nevada,2014-04-22,2014-04-23,7760,392.0
Nebraska,2014-03-14,2014-03-16,7761,998.0
Kansas,2014-01-09,2014-01-12,7762,1332.0
Montana,2014-04-22,2014-04-22,7763,863.0
New Mexico,2014-05-25,2014-05-26,7764,1245.0
Delaware,2014-07-19,2014-07-20,7765,1042.0
Maine,2014-08-12,2014-08-13,7766,220.0
Oklahoma,2014-01-07,2014-01-10,7767,653.0
Missouri,2014-05-28,2014-05-29,7768,1437.0
Iowa,2014-07-23,2014-07-23,7769,1166.0
Maine,2014-01-28,2014-01-29,7770,397.0
California,2014-06-26,2014-06-26,7771,695.0
Ohio,2014-01-13,2014-01-13,7772,668.0
Montana,2014-09-09,2014-09-09,7773,713.0
Missouri,2014-12-07,2014-12-07,7774,1162.0
Indiana,2014-02-16,2014-02-18,7775,538.0
Delaware,2014-11-24,2014-11-26,7776,946.0
New York,2014-06-25,2014-06-25,7777,641.0
Oregon,2014-06-30,2014-07-03,7778,806.0
Arkansas,2014-10-30,2014-11-02,7779,1101.0
California,2014-07-06,2014-07-08,7780,788.0
Texas,2014-04-27,2014-04-29,7781,1251.0
Oklahoma,2014-05-14,2014-05-15,7782,670.0
Kansas,2014-08-05,2014-08-07,7783,1124.0
Montana,2014-11-18,2014-11-21,7784,914.0
Texas,2014-07-16,2014-07-17,7785,1262.0
Kansas,2014-10-13,2014-10-16,7786,1218.0
Georgia,2014-11-25,2014-11-25,7787,1247.0
Nevada,2014-03-29,2014-03-31,7788,602.0
Nebraska,2014-03-27,2014-03-30,7789,710.0
New York,2014-03-25,2014-03-26,7790,771.0
Texas,2014-11-13,2014-11-15,7791,1283.0
Nebraska,2014-03-07,2014-03-08,7792,784.0
Delaware,2014-09-02,2014-09-02,7793,858.0
Oklahoma,2014-01-03,2014-01-06,7794,680.0
New Mexico,2014-05-17,2014-05-19,7795,1238.0
Georgia,2014-12-03,2014-12-04,7796,1152.0
New York,2014-07-19,2014-07-22,7797,781.0
Oklahoma,2014-08-28,2014-08-29,7798,606.0
Nevada,2014-05-26,2014-05-26,7799,477.0
Oklahoma,2014-08-13,2014-08-16,7800,498.0
Iowa,2014-05-15,2014-05-16,7801,1313.0
Illinois,2014-10-10,2014-10-13,7802,1506.0
Georgia,2014-10-11,2014-10-11,7803,1214.0
Maine,2014-06-07,2014-06-07,7804,368.0
Oregon,2014-10-04,2014-10-05,7805,826.0
California,2014-04-23,2014-04-25,7806,563.0
Montana,2014-06-23,2014-06-25,7807,977.0
Nevada,2014-08-10,2014-08-11,7808,442.0
Montana,2014-04-08,2014-04-09,7809,1033.0
Iowa,2014-10-31,2014-10-31,7810,1177.0
Idaho,2014-12-02,2014-12-03,7811,1223.0
California,2014-04-13,2014-04-13,7812,695.0
New York,2014-04-24,2014-04-24,7813,733.0
Arkansas,2014-08-28,2014-08-28,7814,1276.0
Mississippi,2014-07-24,2014-07-24,7815,588.0
California,2014-01-29,2014-01-30,7816,760.0
Idaho,2014-09-20,2014-09-22,7817,1234.0
Montana,2014-07-08,2014-07-11,7818,882.0
Oklahoma,2014-05-06,2014-05-09,7819,376.0
New Mexico,2014-10-19,2014-10-19,7820,1004.0
Alaska,2014-02-06,2014-02-09,7821,877.0
Indiana,2014-05-22,2014-05-25,7822,406.0
Washington,2014-07-14,2014-07-16,7823,828.0
Montana,2014-11-02,2014-11-05,7824,805.0
Texas,2014-04-16,2014-04-17,7825,1325.0
Indiana,2014-06-18,2014-06-20,7826,388.0
California,2014-06-23,2014-06-24,7827,637.0
Oregon,2014-04-01,2014-04-02,7828,725.0
Nevada,2014-08-23,2014-08-23,7829,250.0
Louisiana,2014-11-05,2014-11-05,7830,1367.0
Alaska,2014-03-17,2014-03-20,7831,605.0
Mississippi,2014-04-27,2014-04-30,7832,488.0
Mississippi,2014-04-23,2014-04-24,7833,728.0
California,2014-01-20,2014-01-23,7834,609.0
Florida,2014-07-05,2014-07-07,7835,767.0
California,2014-08-09,2014-08-12,7836,529.0
New York,2014-02-19,2014-02-19,7837,742.0
Ohio,2014-06-10,2014-06-12,7838,540.0
Maine,2014-01-22,2014-01-24,7839,388.0
Iowa,2014-04-17,2014-04-18,7840,1153.0
Idaho,2014-12-01,2014-12-04,7841,1353.0
California,2014-05-01,2014-05-03,7842,598.0
New York,2014-04-21,2014-04-24,7843,821.0
Kansas,2014-03-23,2014-03-26,7844,1125.0
Indiana,2014-04-25,2014-04-25,7845,535.0
Ohio,2014-01-30,2014-01-31,7846,720.0
Mississippi,2014-02-26,2014-02-27,7847,716.0
California,2014-05-28,2014-05-29,7848,451.0
Louisiana,2014-11-26,2014-11-28,7849,1341.0
Washington,2014-12-14,2014-12-17,7850,947.0
Alaska,2014-05-09,2014-05-09,7851,561.0
Mississippi,2014-04-21,2014-04-21,7852,739.0
New York,2014-07-22,2014-07-23,7853,836.0
Idaho,2014-11-05,2014-11-05,7854,1163.0
Montana,2014-08-27,2014-08-30,7855,970.0
Washington,2014-09-29,2014-10-01,7856,866.0
Oregon,2014-05-27,2014-05-30,7857,821.0
Louisiana,2014-05-25,2014-05-26,7858,1401.0
Ohio,2014-01-27,2014-01-27,7859,862.0
New Mexico,2014-12-14,2014-12-15,7860,935.0
Indiana,2014-05-12,2014-05-13,7861,616.0
Iowa,2014-10-26,2014-10-26,7862,1177.0
Oklahoma,2014-04-03,2014-04-06,7863,397.0
Oklahoma,2014-06-13,2014-06-14,7864,460.0
Oklahoma,2014-03-20,2014-03-23,7865,620.0
Alaska,2014-05-07,2014-05-07,7866,712.0
New York,2014-05-04,2014-05-04,7867,602.0
Nebraska,2014-04-06,2014-04-09,7868,864.0
Nebraska,2014-10-25,2014-10-25,7869,802.0
Delaware,2014-07-12,2014-07-14,7870,900.0
Nevada,2014-10-11,2014-10-11,7871,446.0
Oklahoma,2014-04-01,2014-04-04,7872,603.0
Maine,2014-10-20,2014-10-22,7873,427.0
Nebraska,2014-01-30,2014-01-31,7874,723.0
Texas,2014-10-09,2014-10-10,7875,1318.0
Iowa,2014-11-20,2014-11-22,7876,1077.0
Nevada,2014-02-04,2014-02-06,7877,559.0
Nebraska,2014-02-01,2014-02-01,7878,785.0
Oklahoma,2014-03-23,2014-03-26,7879,245.0
Missouri,2014-04-27,2014-04-30,7880,1248.0
Ohio,2014-04-20,2014-04-21,7881,608.0
New York,2014-09-22,2014-09-22,7882,712.0
Nevada,2014-05-03,2014-05-06,7883,386.0
Alaska,2014-04-18,2014-04-18,7884,883.0
Mississippi,2014-05-28,2014-05-30,7885,469.0
Arkansas,2014-09-16,2014-09-17,7886,1201.0
Nevada,2014-08-22,2014-08-22,7887,362.0
California,2014-10-23,2014-10-24,7888,551.0
California,2014-09-28,2014-09-30,7889,736.0
New York,2014-02-12,2014-02-15,7890,867.0
Kansas,2014-08-23,2014-08-26,7891,1057.0
Missouri,2014-08-26,2014-08-29,7892,1167.0
Missouri,2014-10-08,2014-10-11,7893,1061.0
Nevada,2014-05-29,2014-05-29,7894,421.0
California,2014-11-18,2014-11-18,7895,661.0
Iowa,2014-10-10,2014-10-12,7896,1264.0
Indiana,2014-08-31,2014-09-02,7897,488.0
Maine,2014-03-19,2014-03-22,7898,435.0
Illinois,2014-10-20,2014-10-20,7899,1331.0
Illinois,2014-10-11,2014-10-12,7900,1308.0
Nebraska,2014-05-30,2014-05-30,7901,788.0
Delaware,2014-08-20,2014-08-22,7902,807.0
Ohio,2014-09-12,2014-09-15,7903,623.0
Delaware,2014-09-14,2014-09-16,7904,762.0
Illinois,2014-07-18,2014-07-19,7905,1453.0
Oklahoma,2014-07-10,2014-07-11,7906,471.0
Oregon,2014-01-02,2014-01-02,7907,827.0
Nevada,2014-03-01,2014-03-02,7908,427.0
Oregon,2014-01-05,2014-01-05,7909,793.0
Maine,2014-07-29,2014-07-30,7910,410.0
Florida,2014-08-29,2014-08-30,7911,852.0
Louisiana,2014-11-30,2014-11-30,7912,1280.0
Alaska,2014-10-15,2014-10-15,7913,688.0
Indiana,2014-02-06,2014-02-06,7914,640.0
Arkansas,2014-11-20,2014-11-22,7915,1270.0
Indiana,2014-06-14,2014-06-15,7916,602.0
Kansas,2014-10-18,2014-10-20,7917,1108.0
Indiana,2014-01-29,2014-02-01,7918,616.0
Washington,2014-11-27,2014-11-27,7919,835.0
Mississippi,2014-01-29,2014-01-29,7920,750.0
Florida,2014-11-14,2014-11-15,7921,622.0
Alaska,2014-11-02,2014-11-04,7922,533.0
New York,2014-07-05,2014-07-08,7923,778.0
Delaware,2014-03-15,2014-03-16,7924,900.0
Delaware,2014-08-13,2014-08-16,7925,1080.0
Kansas,2014-12-24,2014-12-27,7926,1186.0
Nebraska,2014-10-23,2014-10-25,7927,728.0
Mississippi,2014-08-04,2014-08-04,7928,635.0
Indiana,2014-11-06,2014-11-06,7929,551.0
Nevada,2014-05-31,2014-06-03,7930,327.0
Indiana,2014-08-14,2014-08-14,7931,587.0
Indiana,2014-11-01,2014-11-04,7932,586.0
Illinois,2014-11-14,2014-11-14,7933,1404.0
Oklahoma,2014-04-14,2014-04-17,7934,561.0
Maine,2014-06-13,2014-06-16,7935,237.0
Illinois,2014-12-06,2014-12-09,7936,1271.0
Nebraska,2014-07-06,2014-07-06,7937,734.0
Delaware,2014-06-25,2014-06-27,7938,1116.0
Arkansas,2014-11-13,2014-11-14,7939,1159.0
Ohio,2014-08-04,2014-08-05,7940,667.0
Louisiana,2014-12-11,2014-12-14,7941,1168.0
Kansas,2014-10-17,2014-10-17,7942,1154.0
Alaska,2014-05-18,2014-05-19,7943,840.0
Maine,2014-12-11,2014-12-13,7944,311.0
Oklahoma,2014-02-28,2014-03-03,7945,581.0
California,2014-05-17,2014-05-19,7946,702.0
Indiana,2014-05-20,2014-05-22,7947,379.0
Missouri,2014-12-25,2014-12-28,7948,1087.0
Mississippi,2014-03-12,2014-03-12,7949,681.0
Indiana,2014-01-20,2014-01-20,7950,763.0
Louisiana,2014-12-02,2014-12-03,7951,1372.0
Louisiana,2014-08-19,2014-08-20,7952,1307.0
Ohio,2014-05-10,2014-05-11,7953,607.0
Maine,2014-03-06,2014-03-09,7954,490.0
Louisiana,2014-05-27,2014-05-27,7955,1351.0
Alaska,2014-08-30,2014-09-02,7956,801.0
Kansas,2014-11-16,2014-11-16,7957,1023.0
Montana,2014-07-08,2014-07-09,7958,820.0
California,2014-01-02,2014-01-02,7959,516.0
Florida,2014-05-27,2014-05-30,7960,1027.0
Nevada,2014-06-21,2014-06-24,7961,289.0
New Mexico,2014-09-28,2014-10-01,7962,977.0
New Mexico,2014-06-22,2014-06-24,7963,1228.0
Montana,2014-06-18,2014-06-19,7964,820.0
Illinois,2014-07-08,2014-07-08,7965,1273.0
Idaho,2014-09-08,2014-09-10,7966,1305.0
Iowa,2014-09-02,2014-09-04,7967,1051.0
Oklahoma,2014-12-09,2014-12-10,7968,525.0
Indiana,2014-02-01,2014-02-04,7969,732.0
Alaska,2014-08-21,2014-08-24,7970,676.0
Nebraska,2014-07-14,2014-07-14,7971,750.0
New Mexico,2014-11-09,2014-11-11,7972,1150.0
Oklahoma,2014-01-08,2014-01-08,7973,717.0
Nevada,2014-07-24,2014-07-26,7974,550.0
Idaho,2014-03-01,2014-03-01,7975,1368.0
Mississippi,2014-07-30,2014-07-31,7976,457.0
Nebraska,2014-06-25,2014-06-25,7977,741.0
Missouri,2014-11-06,2014-11-06,7978,1185.0
Delaware,2014-11-03,2014-11-03,7979,954.0
Oklahoma,2014-03-27,2014-03-29,7980,676.0
Nebraska,2014-08-19,2014-08-20,7981,882.0
Oklahoma,2014-05-02,2014-05-04,7982,578.0
Missouri,2014-08-28,2014-08-28,7983,1016.0
Washington,2014-11-30,2014-11-30,7984,880.0
California,2014-04-29,2014-04-29,7985,687.0
Maine,2014-02-19,2014-02-20,7986,307.0
Delaware,2014-10-15,2014-10-18,7987,891.0
Nevada,2014-03-06,2014-03-06,7988,392.0
Alaska,2014-04-24,2014-04-24,7989,748.0
Missouri,2014-10-10,2014-10-13,7990,1228.0
Montana,2014-09-28,2014-09-29,7991,869.0
Ohio,2014-07-27,2014-07-27,7992,598.0
Maine,2014-03-15,2014-03-15,7993,193.0
New York,2014-03-15,2014-03-18,7994,624.0
Alaska,2014-12-05,2014-12-05,7995,584.0
Arkansas,2014-05-06,2014-05-07,7996,1388.0
Mississippi,2014-02-21,2014-02-22,7997,743.0
Texas,2014-11-22,2014-11-25,7998,1165.0
Idaho,2014-12-14,2014-12-17,7999,1335.0
Missouri,2014-09-07,2014-09-09,8000,1168.0
Montana,2014-07-04,2014-07-05,8001,860.0
California,2014-04-02,2014-04-04,8002,505.0
Nevada,2014-08-04,2014-08-05,8003,459.0
Nevada,2014-06-04,2014-06-07,8004,374.0
Arkansas,2014-11-03,2014-11-04,8005,1183.0
Montana,2014-08-17,2014-08-18,8006,922.0
Oklahoma,2014-07-30,2014-07-30,8007,528.0
California,2014-07-16,2014-07-18,8008,790.0
Nebraska,2014-04-03,2014-04-05,8009,678.0
Oklahoma,2014-05-18,2014-05-21,8010,748.0
Alaska,2014-06-27,2014-06-28,8011,585.0
Florida,2014-02-23,2014-02-25,8012,888.0
Oregon,2014-06-23,2014-06-26,8013,561.0
Kansas,2014-04-19,2014-04-22,8014,1278.0
New York,2014-01-12,2014-01-14,8015,920.0
Washington,2014-06-11,2014-06-11,8016,991.0
Mississippi,2014-01-18,2014-01-21,8017,750.0
Indiana,2014-03-14,2014-03-16,8018,507.0
Nebraska,2014-02-02,2014-02-03,8019,728.0
Ohio,2014-01-22,2014-01-24,8020,741.0
New York,2014-06-11,2014-06-11,8021,581.0
Idaho,2014-08-19,2014-08-19,8022,1236.0
New York,2014-09-05,2014-09-08,8023,538.0
Delaware,2014-03-25,2014-03-28,8024,783.0
Arkansas,2014-06-11,2014-06-11,8025,1295.0
Iowa,2014-04-17,2014-04-17,8026,1258.0
Oregon,2014-03-21,2014-03-21,8027,890.0
Nebraska,2014-04-24,2014-04-27,8028,756.0
Nevada,2014-01-30,2014-01-31,8029,480.0
Idaho,2014-11-17,2014-11-17,8030,1274.0
Oklahoma,2014-01-09,2014-01-09,8031,584.0
Missouri,2014-07-19,2014-07-22,8032,1078.0
Nevada,2014-09-10,2014-09-13,8033,552.0
Texas,2014-08-25,2014-08-28,8034,1247.0
Montana,2014-09-24,2014-09-26,8035,871.0
Nevada,2014-03-21,2014-03-23,8036,448.0
Oregon,2014-01-28,2014-01-29,8037,840.0
New York,2014-04-07,2014-04-10,8038,804.0
Louisiana,2014-02-26,2014-03-01,8039,1504.0
Mississippi,2014-01-13,2014-01-15,8040,615.0
Kansas,2014-10-20,2014-10-23,8041,983.0
Nevada,2014-01-15,2014-01-16,8042,492.0
Florida,2014-06-21,2014-06-21,8043,974.0
New York,2014-04-24,2014-04-27,8044,577.0
Texas,2014-12-06,2014-12-07,8045,1133.0
Maine,2014-07-06,2014-07-06,8046,588.0
Oklahoma,2014-08-08,2014-08-11,8047,551.0
Maine,2014-04-23,2014-04-23,8048,449.0
Alaska,2014-03-16,2014-03-17,8049,597.0
Illinois,2014-09-14,2014-09-14,8050,1461.0
Kansas,2014-09-06,2014-09-08,8051,1174.0
Kansas,2014-11-06,2014-11-07,8052,997.0
Mississippi,2014-01-16,2014-01-18,8053,694.0
Oklahoma,2014-02-03,2014-02-05,8054,613.0
Nebraska,2014-08-16,2014-08-16,8055,533.0
Montana,2014-07-20,2014-07-23,8056,959.0
Illinois,2014-12-26,2014-12-29,8057,1178.0
Illinois,2014-11-16,2014-11-19,8058,1347.0
Montana,2014-05-07,2014-05-09,8059,824.0
Oregon,2014-12-16,2014-12-17,8060,624.0
Missouri,2014-07-04,2014-07-07,8061,1209.0
Georgia,2014-07-31,2014-08-02,8062,1228.0
Maine,2014-05-04,2014-05-04,8063,490.0
Maine,2014-05-05,2014-05-08,8064,199.0
Texas,2014-06-16,2014-06-17,8065,1346.0
Georgia,2014-09-29,2014-10-01,8066,1366.0
Nevada,2014-01-11,2014-01-13,8067,478.0
New Mexico,2014-08-22,2014-08-23,8068,1279.0
Maine,2014-01-02,2014-01-03,8069,465.0
New Mexico,2014-10-18,2014-10-19,8070,1217.0
Louisiana,2014-06-06,2014-06-09,8071,1372.0
Alaska,2014-07-30,2014-08-02,8072,647.0
Indiana,2014-07-03,2014-07-05,8073,590.0
Ohio,2014-07-26,2014-07-28,8074,610.0
Washington,2014-09-19,2014-09-22,8075,934.0
New Mexico,2014-09-01,2014-09-01,8076,1180.0
New Mexico,2014-11-13,2014-11-15,8077,1105.0
Indiana,2014-03-14,2014-03-15,8078,577.0
Indiana,2014-02-06,2014-02-07,8079,538.0
New York,2014-05-10,2014-05-12,8080,927.0
Alaska,2014-02-03,2014-02-06,8081,881.0
Texas,2014-09-25,2014-09-27,8082,1356.0
Washington,2014-11-01,2014-11-04,8083,744.0
Maine,2014-06-21,2014-06-24,8084,294.0
Ohio,2014-03-04,2014-03-06,8085,555.0
Kansas,2014-08-11,2014-08-13,8086,1162.0
Oklahoma,2014-09-28,2014-09-29,8087,538.0
California,2014-05-20,2014-05-21,8088,607.0
Idaho,2014-11-13,2014-11-15,8089,1315.0
Washington,2014-11-09,2014-11-10,8090,1003.0
Louisiana,2014-05-17,2014-05-20,8091,1583.0
Ohio,2014-02-09,2014-02-11,8092,651.0
Maine,2014-04-26,2014-04-28,8093,422.0
Montana,2014-08-16,2014-08-16,8094,889.0
Arkansas,2014-05-27,2014-05-29,8095,1353.0
Nebraska,2014-02-17,2014-02-19,8096,747.0
Iowa,2014-12-11,2014-12-14,8097,1090.0
Idaho,2014-11-09,2014-11-12,8098,1280.0
Montana,2014-10-15,2014-10-16,8099,761.0
Oklahoma,2014-02-15,2014-02-17,8100,560.0
Oregon,2014-02-23,2014-02-23,8101,840.0
Maine,2014-03-01,2014-03-02,8102,468.0
Ohio,2014-01-09,2014-01-11,8103,591.0
Alaska,2014-03-31,2014-04-03,8104,796.0
Arkansas,2014-10-03,2014-10-06,8105,1089.0
Nebraska,2014-08-12,2014-08-14,8106,876.0
Nebraska,2014-08-19,2014-08-19,8107,505.0
Washington,2014-02-06,2014-02-07,8108,893.0
Alaska,2014-06-28,2014-06-30,8109,485.0
Iowa,2014-05-11,2014-05-11,8110,1314.0
Indiana,2014-07-03,2014-07-03,8111,541.0
Iowa,2014-05-29,2014-06-01,8112,1306.0
Florida,2014-09-29,2014-09-30,8113,845.0
Georgia,2014-08-11,2014-08-13,8114,1185.0
New Mexico,2014-11-14,2014-11-14,8115,977.0
Nebraska,2014-01-14,2014-01-17,8116,880.0
Oklahoma,2014-09-23,2014-09-26,8117,566.0
Kansas,2014-06-23,2014-06-25,8118,1343.0
Nebraska,2014-03-26,2014-03-29,8119,767.0
Florida,2014-05-28,2014-05-29,8120,991.0
Alaska,2014-08-31,2014-08-31,8121,672.0
Alaska,2014-02-10,2014-02-13,8122,798.0
Idaho,2014-11-06,2014-11-06,8123,1335.0
Nebraska,2014-06-07,2014-06-08,8124,739.0
Alaska,2014-07-28,2014-07-28,8125,660.0
Maine,2014-03-03,2014-03-04,8126,466.0
Iowa,2014-09-24,2014-09-25,8127,1385.0
Florida,2014-09-22,2014-09-22,8128,859.0
Arkansas,2014-08-17,2014-08-18,8129,1510.0
New York,2014-01-01,2014-01-04,8130,615.0
Arkansas,2014-11-18,2014-11-19,8131,1166.0
Mississippi,2014-02-25,2014-02-27,8132,621.0
Florida,2014-12-09,2014-12-09,8133,879.0
Oregon,2014-04-15,2014-04-18,8134,845.0
Maine,2014-02-04,2014-02-07,8135,494.0
Iowa,2014-07-29,2014-07-31,8136,1155.0
Indiana,2014-08-11,2014-08-12,8137,692.0
Mississippi,2014-09-02,2014-09-03,8138,736.0
Louisiana,2014-11-11,2014-11-11,8139,1471.0
Louisiana,2014-09-19,2014-09-20,8140,1280.0
Alaska,2014-02-22,2014-02-22,8141,657.0
Oklahoma,2014-01-01,2014-01-03,8142,614.0
Georgia,2014-09-27,2014-09-30,8143,1310.0
Iowa,2014-07-13,2014-07-13,8144,977.0
Maine,2014-02-02,2014-02-05,8145,425.0
Arkansas,2014-11-10,2014-11-13,8146,1195.0
Kansas,2014-11-12,2014-11-15,8147,1113.0
Florida,2014-10-19,2014-10-21,8148,766.0
Nebraska,2014-03-12,2014-03-14,8149,774.0
New Mexico,2014-09-14,2014-09-16,8150,914.0
Nebraska,2014-06-02,2014-06-03,8151,676.0
Louisiana,2014-05-24,2014-05-27,8152,1514.0
Illinois,2014-10-30,2014-11-01,8153,1331.0
Louisiana,2014-12-22,2014-12-22,8154,1444.0
Oklahoma,2014-02-28,2014-03-02,8155,671.0
Nebraska,2014-02-14,2014-02-15,8156,916.0
Delaware,2014-09-12,2014-09-14,8157,830.0
Montana,2014-07-22,2014-07-23,8158,929.0
Indiana,2014-10-05,2014-10-05,8159,364.0
Texas,2014-06-09,2014-06-09,8160,1241.0
Nevada,2014-01-12,2014-01-13,8161,613.0
Ohio,2014-02-22,2014-02-25,8162,632.0
Florida,2014-08-23,2014-08-23,8163,920.0
Maine,2014-06-03,2014-06-03,8164,402.0
Oklahoma,2014-06-26,2014-06-28,8165,684.0
Idaho,2014-11-15,2014-11-17,8166,1275.0
Nebraska,2014-05-27,2014-05-30,8167,576.0
Idaho,2014-05-05,2014-05-05,8168,1384.0
Oregon,2014-03-31,2014-04-01,8169,837.0
Kansas,2014-08-08,2014-08-10,8170,1112.0
Indiana,2014-06-13,2014-06-13,8171,512.0
